ID,LICENSE ID,ACCOUNT NUMBER,SITE NUMBER,LEGAL NAME,DOING BUSINESS AS NAME,ADDRESS,CITY,STATE,ZIP CODE,WARD,PRECINCT,POLICE DISTRICT,LICENSE CODE,LICENSE DESCRIPTION,LICENSE NUMBER,APPLICATION TYPE,APPLICATION CREATED DATE,APPLICATION REQUIREMENTS COMPLETE,PAYMENT DATE,CONDITIONAL APPROVAL,LICENSE TERM START DATE,LICENSE TERM EXPIRATION DATE,LICENSE APPROVED FOR ISSUANCE,DATE ISSUED,LICENSE STATUS,LICENSE STATUS CHANGE DATE,SSA,LATITUDE,LONGITUDE,LOCATION
159-20011116,1172395,19,1,ALBERT L ROMPZA,BURWOOD TAP,724 W WRIGHTWOOD AVE,CHICAGO,IL,60614,43,6,19,1470,Tavern,159,RENEW,10/03/2001,03/23/2002,11/08/2001,N,11/16/2001,05/15/2002,03/23/2002,03/25/2002,AAI,,,41.929205191,-87.647522487,"(41.92920519052382, -87.64752248718568)"
159-20040516,1480077,19,1,ALBERT L ROMPZA,BURWOOD TAP,724 W WRIGHTWOOD AVE,CHICAGO,IL,60614,43,6,19,1470,Tavern,159,RENEW,,03/17/2004,05/13/2004,N,05/16/2004,05/15/2005,05/13/2004,05/14/2004,AAI,,,41.929205191,-87.647522487,"(41.92920519052382, -87.64752248718568)"
158-20030516,1337957,19,1,ALBERT L ROMPZA,BURWOOD TAP,724 W WRIGHTWOOD AVE,CHICAGO,IL,60614,43,6,19,1006,Retail Food Establishment,158,RENEW,03/25/2003,05/06/2003,05/06/2003,N,05/16/2003,05/15/2004,05/07/2003,05/19/2003,AAI,,,41.929205191,-87.647522487,"(41.92920519052382, -87.64752248718568)"
163-20040516,1404393,20,1,CLUB ABERDEEN INC,CLUB ABERDEEN INC,440 N ABERDEEN ST 1ST,CHICAGO,IL,60642,27,18,12,1781,Tobacco Retail Over Counter,163,RENEW,,03/17/2004,04/16/2004,N,05/16/2004,11/15/2004,04/16/2004,04/19/2004,AAI,,,41.890068209,-87.654747049,"(41.89006820850148, -87.6547470485182)"
163-20030516,1337961,20,1,CLUB ABERDEEN INC,CLUB ABERDEEN INC,440 N ABERDEEN ST 1ST,CHICAGO,IL,60642,27,18,12,1781,Tobacco Retail Over Counter,163,RENEW,03/25/2003,05/02/2003,04/30/2003,N,05/16/2003,05/15/2004,05/02/2003,05/05/2003,AAI,,,41.890068209,-87.654747049,"(41.89006820850148, -87.6547470485182)"
162-20031116,1404391,20,1,CLUB ABERDEEN INC,CLUB ABERDEEN INC,440 N ABERDEEN ST 1ST,CHICAGO,IL,60642,27,18,12,1470,Tavern,162,RENEW,,09/26/2003,11/13/2003,N,11/16/2003,11/15/2004,11/13/2003,11/13/2003,AAI,,,41.890068209,-87.654747049,"(41.89006820850148, -87.6547470485182)"
162-20030516,1337962,20,1,CLUB ABERDEEN INC,CLUB ABERDEEN INC,440 N ABERDEEN ST 1ST,CHICAGO,IL,60642,27,18,12,1470,Tavern,162,RENEW,03/25/2003,05/02/2003,04/30/2003,N,05/16/2003,11/15/2003,05/02/2003,05/05/2003,AAI,,,41.890068209,-87.654747049,"(41.89006820850148, -87.6547470485182)"
162-20021116,1278048,20,1,CLUB ABERDEEN INC,CLUB ABERDEEN INC,440 N ABERDEEN ST 1ST,CHICAGO,IL,60642,27,18,12,1470,Tavern,162,RENEW,09/24/2002,01/21/2003,11/13/2002,N,11/16/2002,05/15/2003,01/21/2003,01/21/2003,AAI,,,41.890068209,-87.654747049,"(41.89006820850148, -87.6547470485182)"
161-20030516,1337960,20,1,CLUB ABERDEEN INC,CLUB ABERDEEN INC,440 N ABERDEEN ST 1ST,CHICAGO,IL,60642,27,18,12,1006,Retail Food Establishment,161,RENEW,03/25/2003,05/02/2003,04/30/2003,N,05/16/2003,05/15/2004,05/02/2003,05/05/2003,AAI,,,41.890068209,-87.654747049,"(41.89006820850148, -87.6547470485182)"
163-20020516,1228698,20,1,CLUB ABERDEEN INC,CLUB ABERDEEN INC,440 N ABERDEEN ST 1ST,CHICAGO,IL,60642,27,18,12,1781,Tobacco Retail Over Counter,163,RENEW,03/27/2002,05/01/2002,05/01/2002,N,05/16/2002,05/15/2003,05/01/2002,05/02/2002,AAI,,,41.890068209,-87.654747049,"(41.89006820850148, -87.6547470485182)"
161-20040516,1404392,20,1,CLUB ABERDEEN INC,CLUB ABERDEEN INC,440 N ABERDEEN ST 1ST,CHICAGO,IL,60642,27,18,12,1006,Retail Food Establishment,161,RENEW,,03/17/2004,04/16/2004,N,05/16/2004,11/15/2004,04/20/2004,04/21/2004,AAI,,,41.890068209,-87.654747049,"(41.89006820850148, -87.6547470485182)"
162-20020516,1228697,20,1,CLUB ABERDEEN INC,CLUB ABERDEEN INC,440 N ABERDEEN ST 1ST,CHICAGO,IL,60642,27,18,12,1470,Tavern,162,RENEW,03/27/2002,05/01/2002,05/01/2002,N,05/16/2002,11/15/2002,05/01/2002,05/02/2002,AAI,,,41.890068209,-87.654747049,"(41.89006820850148, -87.6547470485182)"
161-20020516,1228696,20,1,CLUB ABERDEEN INC,CLUB ABERDEEN INC,440 N ABERDEEN ST 1ST,CHICAGO,IL,60642,27,18,12,1006,Retail Food Establishment,161,RENEW,03/27/2002,05/01/2002,05/01/2002,N,05/16/2002,05/15/2003,05/01/2002,05/02/2002,AAI,,,41.890068209,-87.654747049,"(41.89006820850148, -87.6547470485182)"
164-20070216,1772705,21,1,SANDBURG SUPER MART INC,POTASH BROS. SUPERMARKET,1525 N CLARK ST,CHICAGO,IL,60610,2,15,18,1006,Retail Food Establishment,164,RENEW,,12/20/2006,02/12/2007,N,02/16/2007,02/15/2008,02/12/2007,02/13/2007,AAI,,,41.910117945,-87.631490891,"(41.91011794488742, -87.6314908914178)"
167-20140216,2299568,21,1,SANDBURG SUPER MART INC,POTASH BROS. SUPERMARKET,1525 N CLARK ST,CHICAGO,IL,60610,2,15,18,1781,Tobacco Retail Over Counter,167,RENEW,,12/15/2013,02/18/2014,N,02/16/2014,02/15/2016,02/18/2014,02/19/2014,AAI,,,41.910117945,-87.631490891,"(41.91011794488742, -87.6314908914178)"
164-20040516,1404395,21,1,SANDBURG SUPER MART INC,POTASH BROS. SUPERMARKET,1525 N CLARK ST,CHICAGO,IL,60610,2,15,18,1006,Retail Food Establishment,164,RENEW,,03/17/2004,04/16/2004,N,05/16/2004,02/15/2005,06/02/2004,06/03/2004,AAI,,,41.910117945,-87.631490891,"(41.91011794488742, -87.6314908914178)"
165-20080216,1880139,21,1,SANDBURG SUPER MART INC,POTASH BROS. SUPERMARKET,1525 N CLARK ST,CHICAGO,IL,60610,2,15,18,1010,Limited Business License,165,RENEW,,12/18/2007,02/11/2008,N,02/16/2008,02/15/2010,02/11/2008,02/11/2008,AAI,,,41.910117945,-87.631490891,"(41.91011794488742, -87.6314908914178)"
167-20050216,1548518,21,1,SANDBURG SUPER MART INC,POTASH BROS. SUPERMARKET,1525 N CLARK ST,CHICAGO,IL,60610,2,15,18,1781,Tobacco Retail Over Counter,167,RENEW,,12/20/2004,02/03/2005,N,02/16/2005,02/15/2006,02/03/2005,02/04/2005,AAI,,,41.910117945,-87.631490891,"(41.91011794488742, -87.6314908914178)"
166-20140216,2299566,21,1,SANDBURG SUPER MART INC,POTASH BROS. SUPERMARKET,1525 N CLARK ST,CHICAGO,IL,60610,2,15,18,1474,Package Goods,166,RENEW,,12/15/2013,02/18/2014,N,02/16/2014,02/15/2016,02/18/2014,02/19/2014,AAI,,,41.910117945,-87.631490891,"(41.91011794488742, -87.6314908914178)"
166-20060216,1650312,21,1,SANDBURG SUPER MART INC,POTASH BROS. SUPERMARKET,1525 N CLARK ST,CHICAGO,IL,60610,2,15,18,1474,Package Goods,166,RENEW,,12/21/2005,02/02/2006,N,02/16/2006,02/15/2007,02/14/2006,02/15/2006,AAI,,,41.910117945,-87.631490891,"(41.91011794488742, -87.6314908914178)"
167-20040516,1404397,21,1,SANDBURG SUPER MART INC,POTASH BROS. SUPERMARKET,1525 N CLARK ST,CHICAGO,IL,60610,2,15,18,1781,Tobacco Retail Over Counter,167,RENEW,,03/17/2004,04/16/2004,N,05/16/2004,02/15/2005,04/16/2004,04/19/2004,AAI,,,41.910117945,-87.631490891,"(41.91011794488742, -87.6314908914178)"
165-20040516,1404396,21,1,SANDBURG SUPER MART INC,POTASH BROS. SUPERMARKET,1525 N CLARK ST,CHICAGO,IL,60610,2,15,18,1010,Limited Business License,165,RENEW,,03/17/2004,04/16/2004,N,05/16/2004,02/15/2005,04/16/2004,04/19/2004,AAI,,,41.910117945,-87.631490891,"(41.91011794488742, -87.6314908914178)"
167-20070216,1772704,21,1,SANDBURG SUPER MART INC,POTASH BROS. SUPERMARKET,1525 N CLARK ST,CHICAGO,IL,60610,2,15,18,1781,Tobacco Retail Over Counter,167,RENEW,,12/20/2006,02/12/2007,N,02/16/2007,02/15/2008,02/12/2007,02/13/2007,AAI,,,41.910117945,-87.631490891,"(41.91011794488742, -87.6314908914178)"
166-20021116,1278049,21,1,SANDBURG SUPER MART INC,POTASH BROS. SUPERMARKET,1525 N CLARK ST,CHICAGO,IL,60610,2,15,18,1474,Package Goods,166,RENEW,09/24/2002,11/04/2002,11/04/2002,N,11/16/2002,05/15/2003,11/04/2002,11/14/2002,AAI,,,41.910117945,-87.631490891,"(41.91011794488742, -87.6314908914178)"
166-20070216,1772706,21,1,SANDBURG SUPER MART INC,POTASH BROS. SUPERMARKET,1525 N CLARK ST,CHICAGO,IL,60610,2,15,18,1474,Package Goods,166,RENEW,,12/20/2006,02/12/2007,N,02/16/2007,02/15/2008,02/14/2007,02/14/2007,AAI,,,41.910117945,-87.631490891,"(41.91011794488742, -87.6314908914178)"
167-20020516,1228701,21,1,SANDBURG SUPER MART INC,POTASH BROS. SUPERMARKET,1525 N CLARK ST,CHICAGO,IL,60610,2,15,18,1781,Tobacco Retail Over Counter,167,RENEW,03/27/2002,06/10/2002,04/19/2002,N,05/16/2002,05/15/2003,06/10/2002,06/11/2002,AAI,,,41.910117945,-87.631490891,"(41.91011794488742, -87.6314908914178)"
167-20100216,2009550,21,1,SANDBURG SUPER MART INC,POTASH BROS. SUPERMARKET,1525 N CLARK ST,CHICAGO,IL,60610,2,15,18,1781,Tobacco Retail Over Counter,167,RENEW,,12/16/2009,01/25/2010,N,02/16/2010,02/15/2012,01/25/2010,01/26/2010,AAI,,,41.910117945,-87.631490891,"(41.91011794488742, -87.6314908914178)"
164-20140216,2299567,21,1,SANDBURG SUPER MART INC,POTASH BROS. SUPERMARKET,1525 N CLARK ST,CHICAGO,IL,60610,2,15,18,1006,Retail Food Establishment,164,RENEW,,12/15/2013,02/18/2014,N,02/16/2014,02/15/2016,02/18/2014,02/19/2014,AAI,,,41.910117945,-87.631490891,"(41.91011794488742, -87.6314908914178)"
166-20080216,1880141,21,1,SANDBURG SUPER MART INC,POTASH BROS. SUPERMARKET,1525 N CLARK ST,CHICAGO,IL,60610,2,15,18,1474,Package Goods,166,RENEW,,12/18/2007,02/11/2008,N,02/16/2008,02/15/2010,02/11/2008,02/11/2008,AAI,,,41.910117945,-87.631490891,"(41.91011794488742, -87.6314908914178)"
165-20100216,2009549,21,1,SANDBURG SUPER MART INC,POTASH BROS. SUPERMARKET,1525 N CLARK ST,CHICAGO,IL,60610,2,15,18,1010,Limited Business License,165,RENEW,,12/16/2009,01/25/2010,N,02/16/2010,02/15/2012,01/25/2010,01/26/2010,AAI,,,41.910117945,-87.631490891,"(41.91011794488742, -87.6314908914178)"
165-20020516,1228699,21,1,SANDBURG SUPER MART INC,POTASH BROS. SUPERMARKET,1525 N CLARK ST,CHICAGO,IL,60610,2,15,18,1010,Limited Business License,165,RENEW,03/27/2002,06/10/2002,04/19/2002,N,05/16/2002,05/15/2003,06/10/2002,06/11/2002,AAI,,,41.910117945,-87.631490891,"(41.91011794488742, -87.6314908914178)"
164-20120216,2130400,21,1,SANDBURG SUPER MART INC,POTASH BROS. SUPERMARKET,1525 N CLARK ST,CHICAGO,IL,60610,2,15,18,1006,Retail Food Establishment,164,RENEW,,12/15/2011,01/27/2012,N,02/16/2012,02/15/2014,01/27/2012,01/30/2012,AAI,,,41.910117945,-87.631490891,"(41.91011794488742, -87.6314908914178)"
166-20050216,1548519,21,1,SANDBURG SUPER MART INC,POTASH BROS. SUPERMARKET,1525 N CLARK ST,CHICAGO,IL,60610,2,15,18,1474,Package Goods,166,RENEW,,12/20/2004,02/03/2005,N,02/16/2005,02/15/2006,02/10/2005,02/14/2005,AAI,,,41.910117945,-87.631490891,"(41.91011794488742, -87.6314908914178)"
165-20050216,1548520,21,1,SANDBURG SUPER MART INC,POTASH BROS. SUPERMARKET,1525 N CLARK ST,CHICAGO,IL,60610,2,15,18,1010,Limited Business License,165,RENEW,,12/20/2004,02/03/2005,N,02/16/2005,02/15/2006,02/03/2005,02/04/2005,AAI,,,41.910117945,-87.631490891,"(41.91011794488742, -87.6314908914178)"
167-20030516,1337963,21,1,SANDBURG SUPER MART INC,POTASH BROS. SUPERMARKET,1525 N CLARK ST,CHICAGO,IL,60610,2,15,18,1781,Tobacco Retail Over Counter,167,RENEW,03/25/2003,05/07/2003,05/06/2003,N,05/16/2003,05/15/2004,05/07/2003,05/30/2003,AAI,,,41.910117945,-87.631490891,"(41.91011794488742, -87.6314908914178)"
165-20030516,1337965,21,1,SANDBURG SUPER MART INC,POTASH BROS. SUPERMARKET,1525 N CLARK ST,CHICAGO,IL,60610,2,15,18,1010,Limited Business License,165,RENEW,03/25/2003,05/07/2003,05/06/2003,N,05/16/2003,05/15/2004,05/07/2003,05/30/2003,AAI,,,41.910117945,-87.631490891,"(41.91011794488742, -87.6314908914178)"
166-20020516,1228700,21,1,SANDBURG SUPER MART INC,POTASH BROS. SUPERMARKET,1525 N CLARK ST,CHICAGO,IL,60610,2,15,18,1474,Package Goods,166,RENEW,03/27/2002,06/10/2002,04/19/2002,N,05/16/2002,11/15/2002,06/10/2002,06/11/2002,AAI,,,41.910117945,-87.631490891,"(41.91011794488742, -87.6314908914178)"
164-20060216,1650313,21,1,SANDBURG SUPER MART INC,POTASH BROS. SUPERMARKET,1525 N CLARK ST,CHICAGO,IL,60610,2,15,18,1006,Retail Food Establishment,164,RENEW,,12/21/2005,02/02/2006,N,02/16/2006,02/15/2007,02/02/2006,02/03/2006,AAI,,,41.910117945,-87.631490891,"(41.91011794488742, -87.6314908914178)"
166-20120216,2130401,21,1,SANDBURG SUPER MART INC,POTASH BROS. SUPERMARKET,1525 N CLARK ST,CHICAGO,IL,60610,2,15,18,1474,Package Goods,166,RENEW,,12/15/2011,01/27/2012,N,02/16/2012,02/15/2014,01/27/2012,01/30/2012,AAI,,,41.910117945,-87.631490891,"(41.91011794488742, -87.6314908914178)"
165-20060216,1650311,21,1,SANDBURG SUPER MART INC,POTASH BROS. SUPERMARKET,1525 N CLARK ST,CHICAGO,IL,60610,2,15,18,1010,Limited Business License,165,RENEW,,12/21/2005,02/02/2006,N,02/16/2006,02/15/2007,02/02/2006,02/03/2006,AAI,,,41.910117945,-87.631490891,"(41.91011794488742, -87.6314908914178)"
166-20031116,1404394,21,1,SANDBURG SUPER MART INC,POTASH BROS. SUPERMARKET,1525 N CLARK ST,CHICAGO,IL,60610,2,15,18,1474,Package Goods,166,RENEW,,09/26/2003,11/03/2003,N,11/16/2003,02/15/2004,11/28/2003,12/01/2003,AAI,,,41.910117945,-87.631490891,"(41.91011794488742, -87.6314908914178)"
164-20050216,1548517,21,1,SANDBURG SUPER MART INC,POTASH BROS. SUPERMARKET,1525 N CLARK ST,CHICAGO,IL,60610,2,15,18,1006,Retail Food Establishment,164,RENEW,,12/20/2004,02/03/2005,N,02/16/2005,02/15/2006,02/03/2005,02/04/2005,AAI,,,41.910117945,-87.631490891,"(41.91011794488742, -87.6314908914178)"
164-20080216,1880142,21,1,SANDBURG SUPER MART INC,POTASH BROS. SUPERMARKET,1525 N CLARK ST,CHICAGO,IL,60610,2,15,18,1006,Retail Food Establishment,164,RENEW,,12/18/2007,02/11/2008,N,02/16/2008,02/15/2010,02/11/2008,02/11/2008,AAI,,,41.910117945,-87.631490891,"(41.91011794488742, -87.6314908914178)"
165-20120216,2130402,21,1,SANDBURG SUPER MART INC,POTASH BROS. SUPERMARKET,1525 N CLARK ST,CHICAGO,IL,60610,2,15,18,1010,Limited Business License,165,RENEW,,12/15/2011,01/27/2012,N,02/16/2012,02/15/2014,01/27/2012,01/30/2012,AAC,08/06/2012,,41.910117945,-87.631490891,"(41.91011794488742, -87.6314908914178)"
166-20141007,2358860,21,1,SANDBURG SUPER MART INC,POTASH BROS. SUPERMARKET,1525 N CLARK ST,CHICAGO,IL,60610,2,15,18,1474,Package Goods,166,C_SBA,09/19/2014,09/29/2014,09/29/2014,N,10/07/2014,02/15/2016,10/07/2014,10/07/2014,AAI,,,41.910117945,-87.631490891,"(41.91011794488742, -87.6314908914178)"
167-20120216,2130399,21,1,SANDBURG SUPER MART INC,POTASH BROS. SUPERMARKET,1525 N CLARK ST,CHICAGO,IL,60610,2,15,18,1781,Tobacco Retail Over Counter,167,RENEW,,12/15/2011,01/27/2012,N,02/16/2012,02/15/2014,01/27/2012,01/30/2012,AAI,,,41.910117945,-87.631490891,"(41.91011794488742, -87.6314908914178)"
167-20060216,1650314,21,1,SANDBURG SUPER MART INC,POTASH BROS. SUPERMARKET,1525 N CLARK ST,CHICAGO,IL,60610,2,15,18,1781,Tobacco Retail Over Counter,167,RENEW,,12/21/2005,02/02/2006,N,02/16/2006,02/15/2007,02/02/2006,02/03/2006,AAI,,,41.910117945,-87.631490891,"(41.91011794488742, -87.6314908914178)"
164-20100216,2009551,21,1,SANDBURG SUPER MART INC,POTASH BROS. SUPERMARKET,1525 N CLARK ST,CHICAGO,IL,60610,2,15,18,1006,Retail Food Establishment,164,RENEW,,12/16/2009,01/25/2010,N,02/16/2010,02/15/2012,01/25/2010,01/26/2010,AAI,,,41.910117945,-87.631490891,"(41.91011794488742, -87.6314908914178)"
167-20080216,1880140,21,1,SANDBURG SUPER MART INC,POTASH BROS. SUPERMARKET,1525 N CLARK ST,CHICAGO,IL,60610,2,15,18,1781,Tobacco Retail Over Counter,167,RENEW,,12/18/2007,02/11/2008,N,02/16/2008,02/15/2010,02/11/2008,02/11/2008,AAI,,,41.910117945,-87.631490891,"(41.91011794488742, -87.6314908914178)"
166-20011116,1172397,21,1,SANDBURG SUPER MART INC,POTASH BROS. SUPERMARKET,1525 N CLARK ST,CHICAGO,IL,60610,2,15,18,1474,Package Goods,166,RENEW,10/03/2001,02/11/2002,11/06/2001,N,11/16/2001,05/15/2002,02/11/2002,02/13/2002,AAI,,,41.910117945,-87.631490891,"(41.91011794488742, -87.6314908914178)"
166-20040216,1448343,21,1,SANDBURG SUPER MART INC,POTASH BROS. SUPERMARKET,1525 N CLARK ST,CHICAGO,IL,60610,2,15,18,1474,Package Goods,166,RENEW,,12/15/2003,02/05/2004,N,02/16/2004,02/15/2005,12/22/2003,02/17/2004,AAI,,,41.910117945,-87.631490891,"(41.91011794488742, -87.6314908914178)"
166-20100216,2009552,21,1,SANDBURG SUPER MART INC,POTASH BROS. SUPERMARKET,1525 N CLARK ST,CHICAGO,IL,60610,2,15,18,1474,Package Goods,166,RENEW,,12/16/2009,01/25/2010,N,02/16/2010,02/15/2012,01/25/2010,01/26/2010,AAI,,,41.910117945,-87.631490891,"(41.91011794488742, -87.6314908914178)"
2334752-20140612,2334752,21,2,SANDBURG SUPER MART INC,Potash Market,109 W NORTH AVE 1,CHICAGO,IL,60610,2,,,1010,Limited Business License,2334752,ISSUE,,06/11/2014,06/11/2014,N,06/12/2014,02/15/2016,06/11/2014,06/12/2014,AAI,,,41.911053246,-87.632076567,"(41.911053246073564, -87.63207656730064)"
165-20070216,1772703,21,1,SANDBURG SUPER MART INC,POTASH BROS. SUPERMARKET,1525 N CLARK ST,CHICAGO,IL,60610,2,15,18,1010,Limited Business License,165,RENEW,,12/20/2006,02/12/2007,N,02/16/2007,02/15/2008,02/12/2007,02/13/2007,AAI,,,41.910117945,-87.631490891,"(41.91011794488742, -87.6314908914178)"
164-20020516,1228702,21,1,SANDBURG SUPER MART INC,POTASH BROS. SUPERMARKET,1525 N CLARK ST,CHICAGO,IL,60610,2,15,18,1006,Retail Food Establishment,164,RENEW,03/27/2002,06/10/2002,04/19/2002,N,05/16/2002,05/15/2003,06/10/2002,06/11/2002,AAI,,,41.910117945,-87.631490891,"(41.91011794488742, -87.6314908914178)"
164-20030516,1337964,21,1,SANDBURG SUPER MART INC,POTASH BROS. SUPERMARKET,1525 N CLARK ST,CHICAGO,IL,60610,2,15,18,1006,Retail Food Establishment,164,RENEW,03/25/2003,05/07/2003,05/06/2003,N,05/16/2003,05/15/2004,05/07/2003,05/30/2003,AAI,,,41.910117945,-87.631490891,"(41.91011794488742, -87.6314908914178)"
166-20030516,1337966,21,1,SANDBURG SUPER MART INC,POTASH BROS. SUPERMARKET,1525 N CLARK ST,CHICAGO,IL,60610,2,15,18,1474,Package Goods,166,RENEW,03/25/2003,05/07/2003,05/06/2003,N,05/16/2003,11/15/2003,05/07/2003,05/30/2003,AAI,,,41.910117945,-87.631490891,"(41.91011794488742, -87.6314908914178)"
33606-20030516,1337968,26,1,PORKY'S INC,CARSON'S RIBS,5970 N RIDGE AVE,CHICAGO,IL,60660,40,22,20,1475,Consumption on Premises - Incidental Activity,33606,RENEW,03/25/2003,04/30/2003,04/30/2003,N,05/16/2003,11/15/2003,04/30/2003,05/01/2003,AAI,,,41.990217401,-87.671301993,"(41.99021740075785, -87.6713019934604)"
33606-20040816,1496271,26,1,PORKY'S INC,CARSON'S RIBS,5970 N RIDGE AVE,CHICAGO,IL,60660,40,22,20,1475,Consumption on Premises - Incidental Activity,33606,RENEW,,06/30/2004,07/29/2004,N,08/16/2004,08/15/2005,07/29/2004,07/30/2004,AAI,,,41.990217401,-87.671301993,"(41.99021740075785, -87.6713019934604)"
33605-20030516,1337967,26,1,PORKY'S INC,CARSON'S RIBS,5970 N RIDGE AVE,CHICAGO,IL,60660,40,22,20,1006,Retail Food Establishment,33605,RENEW,03/25/2003,04/30/2003,04/30/2003,N,05/16/2003,05/15/2004,04/30/2003,05/01/2003,AAI,,,41.990217401,-87.671301993,"(41.99021740075785, -87.6713019934604)"
33605-20040816,1496272,26,1,PORKY'S INC,CARSON'S RIBS,5970 N RIDGE AVE,CHICAGO,IL,60660,40,22,20,1006,Retail Food Establishment,33605,RENEW,,06/30/2004,07/29/2004,N,08/16/2004,08/15/2005,07/29/2004,07/30/2004,AAI,,,41.990217401,-87.671301993,"(41.99021740075785, -87.6713019934604)"
33606-20020516,1228704,26,1,PORKY'S INC,CARSON'S RIBS,5970 N RIDGE AVE,CHICAGO,IL,60660,40,22,20,1475,Consumption on Premises - Incidental Activity,33606,RENEW,03/27/2002,04/24/2002,04/24/2002,N,05/16/2002,11/15/2002,05/21/2002,05/22/2002,AAI,,,41.990217401,-87.671301993,"(41.99021740075785, -87.6713019934604)"
33606-20031116,1404398,26,1,PORKY'S INC,CARSON'S RIBS,5970 N RIDGE AVE,CHICAGO,IL,60660,40,22,20,1475,Consumption on Premises - Incidental Activity,33606,RENEW,,09/26/2003,11/12/2003,N,11/16/2003,08/15/2004,11/13/2003,11/14/2003,AAI,,,41.990217401,-87.671301993,"(41.99021740075785, -87.6713019934604)"
33606-20021116,1278050,26,1,PORKY'S INC,CARSON'S RIBS,5970 N RIDGE AVE,CHICAGO,IL,60660,40,22,20,1475,Consumption on Premises - Incidental Activity,33606,RENEW,09/24/2002,10/31/2002,10/31/2002,N,11/16/2002,05/15/2003,10/31/2002,11/01/2002,AAI,,,41.990217401,-87.671301993,"(41.99021740075785, -87.6713019934604)"
33605-20040516,1404399,26,1,PORKY'S INC,CARSON'S RIBS,5970 N RIDGE AVE,CHICAGO,IL,60660,40,22,20,1006,Retail Food Establishment,33605,RENEW,,03/17/2004,04/14/2004,N,05/16/2004,08/15/2004,04/14/2004,04/15/2004,AAI,,,41.990217401,-87.671301993,"(41.99021740075785, -87.6713019934604)"
33605-20020516,1228703,26,1,PORKY'S INC,CARSON'S RIBS,5970 N RIDGE AVE,CHICAGO,IL,60660,40,22,20,1006,Retail Food Establishment,33605,RENEW,03/27/2002,04/24/2002,04/24/2002,N,05/16/2002,05/15/2003,04/24/2002,04/25/2002,AAI,,,41.990217401,-87.671301993,"(41.99021740075785, -87.6713019934604)"
1680040-20060724,1680040,27,1,"CAROL'S PUB, INC.",CAROL'S PUB INC,4659 N CLARK ST 1ST,CHICAGO,IL,60640,46,41,19,1050,Public Place of Amusement,1680040,ISSUE,02/23/2006,05/30/2006,05/30/2006,N,07/24/2006,08/15/2007,07/24/2006,07/24/2006,AAI,,31,41.967005074,-87.666954232,"(41.96700507358272, -87.66695423206848)"
32263-20030516,1337971,27,1,"CAROL'S PUB, INC.",CAROL'S PUB INC,4659 N CLARK ST 1ST,CHICAGO,IL,60640,46,41,19,1471,Late Hour,32263,RENEW,03/25/2003,04/18/2003,04/18/2003,N,05/16/2003,11/15/2003,04/18/2003,04/21/2003,AAI,,31,41.967005074,-87.666954232,"(41.96700507358272, -87.66695423206848)"
1621979-20060707,1621979,27,1,"CAROL'S PUB, INC.",CAROL'S PUB INC,4659 N CLARK ST 1ST,CHICAGO,IL,60640,46,41,19,1782,"Tobacco Vending, Individual",1621979,ISSUE,09/01/2005,09/01/2005,09/01/2005,N,07/07/2006,08/15/2007,07/06/2006,07/07/2006,AAI,,31,41.967005074,-87.666954232,"(41.96700507358272, -87.66695423206848)"
32264-20090716,1970531,27,1,"CAROL'S PUB, INC.",CAROL'S PUB INC,4659 N CLARK ST 1ST,CHICAGO,IL,60640,46,41,19,1472,Music and Dance,32264,RENEW,,05/15/2009,07/14/2009,N,07/16/2009,07/15/2011,07/14/2009,07/15/2009,AAC,02/23/2011,31,41.967005074,-87.666954232,"(41.96700507358272, -87.66695423206848)"
32261-20050816,1598414,27,1,"CAROL'S PUB, INC.",CAROL'S PUB INC,4659 N CLARK ST 1ST,CHICAGO,IL,60640,46,41,19,1006,Retail Food Establishment,32261,RENEW,,06/21/2005,08/09/2005,N,08/16/2005,08/15/2006,08/09/2005,08/10/2005,AAI,,31,41.967005074,-87.666954232,"(41.96700507358272, -87.66695423206848)"
32263-20150716,2398998,27,1,"CAROL'S PUB, INC.",CAROL'S PUB INC,4659 N CLARK ST 1ST,CHICAGO,IL,60640,46,41,19,1471,Late Hour,32263,RENEW,,05/15/2015,07/14/2015,N,07/16/2015,07/15/2017,07/14/2015,07/14/2015,AAI,,31,41.967005074,-87.666954232,"(41.96700507358272, -87.66695423206848)"
1621979-20070816,1823911,27,1,"CAROL'S PUB, INC.",CAROL'S PUB INC,4659 N CLARK ST 1ST,CHICAGO,IL,60640,46,41,19,1782,"Tobacco Vending, Individual",1621979,RENEW,,06/21/2007,08/13/2007,N,08/16/2007,07/15/2009,08/13/2007,08/13/2007,AAI,,31,41.967005074,-87.666954232,"(41.96700507358272, -87.66695423206848)"
1680040-20150716,2398997,27,1,"CAROL'S PUB, INC.",CAROL'S PUB INC,4659 N CLARK ST 1ST,CHICAGO,IL,60640,46,41,19,1050,Public Place of Amusement,1680040,RENEW,,05/15/2015,07/14/2015,N,07/16/2015,07/15/2017,07/14/2015,07/14/2015,AAI,,31,41.967005074,-87.666954232,"(41.96700507358272, -87.66695423206848)"
